bizesNm,indsLclsNm,indsMclsNm,adongNm,sigunguNm,sigunguDetailNm,rdnAdr
박미정의한우대파곱창광주첨단,음식,한식,첨단1동,광주광역시,광산구,광주광역시 광산구 첨단중앙로152번길 17-9
마주,소매,섬유·의복·신발 소매,금호1동,광주광역시,서구,광주광역시 서구 금화로 59
통닭나라,음식,기타 간이,두암2동,광주광역시,북구,광주광역시 북구 군왕로 152
골드블럭제십일호,과학·기술,본사·경영 컨설팅,건국동,광주광역시,북구,광주광역시 북구 양산택지소로 48
별세계당구클럽,예술·스포츠,스포츠 서비스,용봉동,광주광역시,북구,광주광역시 북구 우치로90번길 8-5
통돼지볶삼,음식,한식,농성2동,광주광역시,서구,광주광역시 서구 경열로14번길 3
오덴광주,음식,주점,첨단2동,광주광역시,광산구,광주광역시 광산구 월계로 195-14
포인트펜싱클럽,교육,기타 교육,봉선2동,광주광역시,남구,광주광역시 남구 봉선2로 81
크린토피아광주각화서희,수리·개인,세탁,문화동,광주광역시,북구,광주광역시 북구 동문대로249번길 7
옐로우캔,음식,비알코올 ,용봉동,광주광역시,북구,광주광역시 북구 설죽로202번길 34-4
육일식육점,소매,식료품 소매,우산동,광주광역시,북구,광주광역시 북구 동문대로85번길 18
대명식당,음식,한식,중흥1동,광주광역시,북구,광주광역시 북구 중가로 117
툴스,소매,철물·건설자재 소매,하남동,광주광역시,광산구,광주광역시 광산구 사암로 501
보조개,음식,주점,운암2동,광주광역시,북구,광주광역시 북구 서암대로 10
노브랜드버거광주하남2지구점,음식,기타 간이,하남동,광주광역시,광산구,광주광역시 광산구 용아로399번길 51
유인스,과학·기술,본사·경영 컨설팅,양산동,광주광역시,북구,광주광역시 북구 첨단연신로30번길 27
네일발라쥬,수리·개인,이용·미용,수완동,광주광역시,광산구,광주광역시 광산구 수완로106번길 16
나니스뷰티,수리·개인,이용·미용,동명동,광주광역시,동구,광주광역시 동구 동계천로 161
신효천마을협동조합,과학·기술,본사·경영 컨설팅,송암동,광주광역시,남구,광주광역시 남구 신효천3길 8
돈돼지,음식,한식,도산동,광주광역시,광산구,광주광역시 광산구 남동길48번길 20
비비씨어스,소매,섬유·의복·신발 소매,화정1동,광주광역시,서구,광주광역시 서구 죽봉대로 61
카카오심플골프아카데미,예술·스포츠,스포츠 서비스,첨단2동,광주광역시,광산구,광주광역시 광산구 첨단강변로87번길 20
커피쿡임동챔피언스필드점,음식,비알코올 ,임동,광주광역시,북구,광주광역시 북구 서림로 26-2
라인에스테틱,수리·개인,이용·미용,금호2동,광주광역시,서구,광주광역시 서구 화개1로78번길 24
유록가든컴퍼니,소매,식물 소매,농성2동,광주광역시,서구,광주광역시 서구 화정로271번길 12
샤틴,소매,섬유·의복·신발 소매,충장동,광주광역시,동구,광주광역시 동구 중앙로 163
메가엠지씨커피광주,음식,비알코올 ,문흥2동,광주광역시,북구,광주광역시 북구 면앙로 52
수궁갈비,음식,한식,수완동,광주광역시,광산구,광주광역시 광산구 수완로52번길 13
한국중소기업경영자문센터,과학·기술,본사·경영 컨설팅,건국동,광주광역시,북구,광주광역시 북구 첨단과기로208번길 43-10
벤티프레소광주,음식,기타 간이,송정2동,광주광역시,광산구,광주광역시 광산구 광산로 40-1
금송고미술,소매,장식품 소매,백운1동,광주광역시,남구,광주광역시 남구 제중로134번길 4
프랭크버거,음식,기타 간이,화정3동,광주광역시,서구,광주광역시 서구 염화로 99
세븐일레븐광주무역회관점,소매,종합 소매,우산동,광주광역시,광산구,광주광역시 광산구 무진대로 272-9
새한디앤씨,부동산,부동산 서비스,평동,광주광역시,광산구,광주광역시 광산구 평동산단2번로 50
기품장어,음식,한식,첨단1동,광주광역시,광산구,광주광역시 광산구 첨단중앙로152번길 6-5
금나연,음식,한식,우산동,광주광역시,북구,광주광역시 북구 면앙로133번길 8
봉자막창,음식,한식,수완동,광주광역시,광산구,광주광역시 광산구 하남대로 213
온헤어스튜디오,수리·개인,이용·미용,지원2동,광주광역시,동구,광주광역시 동구 화산로 261
루멘3호,시설관리·임대,시설관리,하남동,광주광역시,광산구,광주광역시 광산구 용아로379번길 40
푸드스토리,음식,기타 간이,월산5동,광주광역시,남구,광주광역시 남구 군분로 71
은요가,교육,기타 교육,화정4동,광주광역시,서구,광주광역시 서구 염화로45번길 13
동네술집,음식,주점,도산동,광주광역시,광산구,광주광역시 광산구 도산로9번길 22
캄보디아푸드,음식,한식,송정2동,광주광역시,광산구,광주광역시 광산구 송정로15번길 48
제로스월드,시설관리·임대,사무 지원,용봉동,광주광역시,북구,광주광역시 북구 우치로 120
달빛아지트,음식,주점,풍암동,광주광역시,서구,광주광역시 서구 풍금로3번길 12-6
월간맥주,음식,주점,상무1동,광주광역시,서구,광주광역시 서구 상일로 23
우기애드,부동산,부동산 서비스,서남동,광주광역시,동구,광주광역시 동구 백서로125번길 34-2
이에이,시설관리·임대,청소·방제,월산5동,광주광역시,남구,광주광역시 남구 수박등로5번길 2
행복한파랑새,음식,기타 간이,수완동,광주광역시,광산구,광주광역시 광산구 풍영로 285
본촌대패,음식,한식,건국동,광주광역시,북구,광주광역시 북구 양산택지로 93
혜안,부동산,부동산 서비스,신용동,광주광역시,북구,광주광역시 북구 첨단연신로107번길 29
뮬라웨어신세계광주점,소매,섬유·의복·신발 소매,광천동,광주광역시,서구,광주광역시 서구 무진대로 932
세븐일레븐광주쌍촌엘리체점,소매,종합 소매,상무1동,광주광역시,서구,광주광역시 서구 월드컵4강로197번길 5-4
또또하우스고시텔,예술·스포츠,도서관·사적지,신안동,광주광역시,북구,광주광역시 북구 서암대로143번길 16
박검사STORE,소매,섬유·의복·신발 소매,서창동,광주광역시,서구,광주광역시 서구 매월2로 53
태가파트너스,과학·기술,본사·경영 컨설팅,첨단2동,광주광역시,광산구,광주광역시 광산구 월계로 223-7
명인장,소매,식료품 소매,송정2동,광주광역시,광산구,광주광역시 광산구 상도산길 78
선물플라즈마,수리·개인,이용·미용,농성2동,광주광역시,서구,광주광역시 서구 화정로 259
아이비컨설팅,과학·기술,본사·경영 컨설팅,월산동,광주광역시,남구,광주광역시 남구 월산로85번안길 16-1
서영산업개발,과학·기술,기술 서비스,주월1동,광주광역시,남구,광주광역시 남구 회서로21번길 15
옛날전집포차,음식,주점,충장동,광주광역시,동구,광주광역시 동구 동계천로 46-2
네일은,수리·개인,이용·미용,첨단2동,광주광역시,광산구,광주광역시 광산구 첨단중앙로68번길 99
강남호프,음식,주점,오치2동,광주광역시,북구,광주광역시 북구 안산로 34
애드바이저,과학·기술,광고,월산4동,광주광역시,남구,광주광역시 남구 대남대로 388
더코너샵,음식,비알코올 ,상무2동,광주광역시,서구,광주광역시 서구 운천로 156
아그네스모텔,숙박,일반 숙박,용봉동,광주광역시,북구,광주광역시 북구 저불로69번길 7-5
옐로우팜광주,음식,비알코올 ,건국동,광주광역시,북구,광주광역시 북구 임방울대로1042번길 17
코아루2580공인중개사,부동산,부동산 서비스,금호1동,광주광역시,서구,광주광역시 서구 금호운천길 43
스피드세탁,수리·개인,세탁,화정2동,광주광역시,서구,광주광역시 서구 화운로23번길 7-2
덕성순대국밥,음식,한식,우산동,광주광역시,북구,광주광역시 북구 서방로73번길 9-1
마이크로바이닐하우스광주,음식,비알코올 ,수완동,광주광역시,광산구,광주광역시 광산구 장신로 164
더불어일자리직업소개소,시설관리·임대,고용 알선,오치1동,광주광역시,북구,광주광역시 북구 서하로233번길 4
셀독24스터디카페광주첨단2지구점,예술·스포츠,도서관·사적지,신용동,광주광역시,북구,광주광역시 북구 첨단연신로107번길 45-3
깻잎두마리치킨,음식,기타 간이,신가동,광주광역시,광산구,광주광역시 광산구 목련로397번안길 5
하이브신소재,과학·기술,본사·경영 컨설팅,양산동,광주광역시,북구,광주광역시 북구 첨단연신로 45
투다리도산점,음식,주점,도산동,광주광역시,광산구,광주광역시 광산구 남동길30번길 45-5
족발신선생풍암점,음식,한식,풍암동,광주광역시,서구,광주광역시 서구 풍암1로21번길 7
하늘샘미용실,수리·개인,이용·미용,양산동,광주광역시,북구,광주광역시 북구 상촌로 25-12
베스킨라빈스31운암,음식,기타 간이,운암1동,광주광역시,북구,광주광역시 북구 북문대로 89
이랜드이츠애슐리퀸즈롯데아울렛광주,음식,서양식,수완동,광주광역시,광산구,광주광역시 광산구 장신로 98
현우축산,소매,식료품 소매,치평동,광주광역시,서구,광주광역시 서구 치평로 124
뵈뵈피부샵,수리·개인,이용·미용,충장동,광주광역시,동구,광주광역시 동구 금남로 162-10
피아노숲음악교습소,교육,기타 교육,월곡1동,광주광역시,광산구,광주광역시 광산구 월곡산정로 108
아슈크림,소매,종합 소매,우산동,광주광역시,북구,광주광역시 북구 서양로 155
1석2족,음식,한식,동천동,광주광역시,서구,광주광역시 서구 하남대로734번길 13
광주휴대폰성지휴대폰파는총각조대점,소매,가전·통신 소매,서남동,광주광역시,동구,광주광역시 동구 서남로 30
수완진선미체형관리실,수리·개인,욕탕·신체관리,수완동,광주광역시,광산구,광주광역시 광산구 장신로 81
호시,부동산,부동산 서비스,서창동,광주광역시,서구,광주광역시 서구 상무대로695번길 19
불닭발땡초동대문엽기떡볶이광주,음식,기타 간이,우산동,광주광역시,광산구,광주광역시 광산구 사암로216번길 38-6
충장네일,수리·개인,이용·미용,치평동,광주광역시,서구,광주광역시 서구 상무중앙로 96
세븐광주우산대덕점,소매,종합 소매,우산동,광주광역시,광산구,광주광역시 광산구 우산로 138
샵무드레이,수리·개인,이용·미용,수완동,광주광역시,광산구,광주광역시 광산구 수완로10번길 110
섬진강봉선다슬기,음식,한식,봉선1동,광주광역시,남구,광주광역시 남구 봉선중앙로131번길 36
왕산에너지솔라,과학·기술,본사·경영 컨설팅,양산동,광주광역시,북구,광주광역시 북구 첨단연신로29번길 26
자람수학교습소,교육,일반 교육,봉선2동,광주광역시,남구,광주광역시 남구 제석로80번길 58-4
대학약국,소매,의약·화장품 소매,학동,광주광역시,동구,광주광역시 동구 제봉로 27
